Number,Autor,Publication,Title,Journal,IF,DOI,Article name,Formula,Cat. compound,Support,"Cat./Support ratio, % (at)",XRD noises,"Cu2O-110, %","Cu2O-111, %","Cu2O-200, %","Cu2O-220, %","Cu-111, %","Cu-200, %","Cu-220, %",Morphology (TEM/SEM),"Pore size, nm",width min (nm),width aver (nm),width max (nm),length min (nm),length aver (nm),length max (nm),Crystal system,Simple cell,"Cu, % (at.)","Cu+, % (at.)","Cu(2+), % (at.)",Facet,"Distance, nm",Facet,"Distance2, nm",Base,Electrodes,electrolyte,"conc, M",pH,RHE vs V,Product,"FE, %","Time, h","Current density, mA/cm2",Type of reactor," Energy efficiency, %",Сarbon efficiency (equivalent to single-pass carbon efficiency (SPCE),"Loading, μg/cm2","Capacitance, (uF/cm2)","ECSA, cm2",R,"BET surface, m2/g"
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.51,HCOOH,5.33,1.00,-0.59,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-1.06,C2H4,45.30,1.00,-53.20,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.99,C2H4,44.41,1.00,-30.92,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.93,C2H4,41.16,1.00,-18.97,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.88,C2H4,25.08,1.00,-12.29,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.82,C2H4,20.51,1.00,-7.54,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.76,C2H4,7.38,1.00,-4.75,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.69,C2H4,4.72,1.00,-2.69,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.99,CO,0.97,1.00,-31.21,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.93,CO,1.49,1.00,-18.55,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.87,CO,1.93,1.00,-11.81,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.82,CO,3.05,1.00,-7.41,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.77,CO,4.61,1.00,-4.92,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.69,CO,14.20,1.00,-2.65,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.61,C2H5OH,12.19,1.00,-1.34,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-1.06,C2H5OH,22.83,1.00,-53.42,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-1.00,C2H5OH,16.36,1.00,-32.15,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.93,C2H5OH,17.17,1.00,-19.09,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.88,C2H5OH,12.34,1.00,-12.47,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.82,C2H5OH,5.13,1.00,-7.41,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.69,C2H5OH,1.64,1.00,-2.61,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-1.06,C3H7OH,5.11,1.00,-51.78,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-1.00,C3H7OH,6.86,1.00,-33.05,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.93,C3H7OH,8.30,1.00,-19.05,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.88,C3H7OH,8.19,1.00,-11.91,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.82,C3H7OH,3.78,1.00,-7.30,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.77,C3H7OH,2.61,1.00,-4.85,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, O2 20 s",Cu0.51O0.45Cl0.04,CuO,Cu2O,78,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0,35.00,65.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.69,C3H7OH,2.13,1.00,-2.63,H-cell,,,,621,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, Ar 5 min",Cu0.49O0.20Cl0.31,Cu2O,CuCl,38.25,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0.00,100.00,0.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-1.01,CH4,4.23,1.00,-27.16,H-cell,,,,548.00,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, Ar 5 min",Cu0.49O0.20Cl0.31,Cu2O,CuCl,38.25,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0.00,100.00,0.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.96,CH4,4.23,1.00,-17.93,H-cell,,,,548.00,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, Ar 5 min",Cu0.49O0.20Cl0.31,Cu2O,CuCl,38.25,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0.00,100.00,0.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.92,CH4,2.38,1.00,-12.82,H-cell,,,,548.00,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, Ar 5 min",Cu0.49O0.20Cl0.31,Cu2O,CuCl,38.25,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0.00,100.00,0.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-1.02,HCOOH,7.11,1.00,-27.72,H-cell,,,,548.00,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, Ar 5 min",Cu0.49O0.20Cl0.31,Cu2O,CuCl,38.25,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0.00,100.00,0.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.95,HCOOH,14.22,1.00,-16.27,H-cell,,,,548.00,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, Ar 5 min",Cu0.49O0.20Cl0.31,Cu2O,CuCl,38.25,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0.00,100.00,0.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.91,HCOOH,20.89,1.00,-11.63,H-cell,,,,548.00,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, Ar 5 min",Cu0.49O0.20Cl0.31,Cu2O,CuCl,38.25,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0.00,100.00,0.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.85,HCOOH,27.56,1.00,-7.69,H-cell,,,,548.00,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, Ar 5 min",Cu0.49O0.20Cl0.31,Cu2O,CuCl,38.25,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0.00,100.00,0.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.70,HCOOH,42.22,1.00,-2.35,H-cell,,,,548.00,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, Ar 5 min",Cu0.49O0.20Cl0.31,Cu2O,CuCl,38.25,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0.00,100.00,0.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.60,HCOOH,37.33,1.00,-1.03,H-cell,,,,548.00,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, Ar 5 min",Cu0.49O0.20Cl0.31,Cu2O,CuCl,38.25,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0.00,100.00,0.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.98,H2,30.00,1.00,-20.80,H-cell,,,,548.00,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, Ar 5 min",Cu0.49O0.20Cl0.31,Cu2O,CuCl,38.25,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0.00,100.00,0.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.91,H2,40.67,1.00,-11.65,H-cell,,,,548.00,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, Ar 5 min",Cu0.49O0.20Cl0.31,Cu2O,CuCl,38.25,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0.00,100.00,0.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.76,H2,45.33,1.00,-3.73,H-cell,,,,548.00,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, Ar 5 min",Cu0.49O0.20Cl0.31,Cu2O,CuCl,38.25,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0.00,100.00,0.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.69,H2,35.33,1.00,-2.18,H-cell,,,,548.00,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, Ar 5 min",Cu0.49O0.20Cl0.31,Cu2O,CuCl,38.25,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0.00,100.00,0.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.59,H2,36.67,1.00,-0.98,H-cell,,,,548.00,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, Ar 5 min",Cu0.49O0.20Cl0.31,Cu2O,CuCl,38.25,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0.00,100.00,0.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.50,H2,88.00,1.00,-0.49,H-cell,,,,548.00,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, Ar 5 min",Cu0.49O0.20Cl0.31,Cu2O,CuCl,38.25,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0.00,100.00,0.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-1.00,CO,1.49,1.00,-24.24,H-cell,,,,548.00,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, Ar 5 min",Cu0.49O0.20Cl0.31,Cu2O,CuCl,38.25,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0.00,100.00,0.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.91,CO,2.39,1.00,-11.49,H-cell,,,,548.00,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, Ar 5 min",Cu0.49O0.20Cl0.31,Cu2O,CuCl,38.25,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0.00,100.00,0.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.85,CO,6.72,1.00,-7.46,H-cell,,,,548.00,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, Ar 5 min",Cu0.49O0.20Cl0.31,Cu2O,CuCl,38.25,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0.00,100.00,0.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.76,CO,7.46,1.00,-3.73,H-cell,,,,548.00,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, Ar 5 min",Cu0.49O0.20Cl0.31,Cu2O,CuCl,38.25,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0.00,100.00,0.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.69,CO,12.76,1.00,-2.21,H-cell,,,,548.00,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, Ar 5 min",Cu0.49O0.20Cl0.31,Cu2O,CuCl,38.25,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0.00,100.00,0.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.60,CO,19.78,1.00,-1.06,H-cell,,,,548.00,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, Ar 5 min",Cu0.49O0.20Cl0.31,Cu2O,CuCl,38.25,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0.00,100.00,0.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-0.51,CO,8.58,1.00,-0.54,H-cell,,,,548.00,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, Ar 5 min",Cu0.49O0.20Cl0.31,Cu2O,CuCl,38.25,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0.00,100.00,0.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-1.02,C2H4,39.55,1.00,-28.62,H-cell,,,,548.00,,,
11,,2017,Plasma-Activated Copper Nanocube Catalysts for Efficient Carbon Dioxide Electroreduction to Hydrocarbons and Alcohols,ACS Nano,15.8,https://doi.org/10.1021/acsnano.7b01257,"Cu cube, Ar 5 min",Cu0.49O0.20Cl0.31,Cu2O,CuCl,38.25,,,,,,,,,cubic,,250.00,275.00,300.00,250.00,275.00,300.00,,,0.00,100.00,0.00,,,,,Cu foil,Ag/AgCl,KHCO3,0.1,6.8,-1.00,C2H4,37.16,1.00,-23.80,H-cell,,,,548.00,,,
